Date,High,Low,Open,Close,Volume,Adj Close
1980-12-12,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.1283479928970337,469033600.0,0.09987381100654602
1980-12-15,0.12221000343561172,0.12165199965238571,0.12221000343561172,0.12165199965238571,175884800.0,0.0946633443236351
1980-12-16,0.1132809966802597,0.11272300034761429,0.1132809966802597,0.11272300034761429,105728000.0,0.08771524578332901
1980-12-17,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.11551299691200256,86441600.0,0.08988625556230545
1980-12-18,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.11886200308799744,73449600.0,0.09249229729175568
1980-12-19,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.12611599266529083,48630400.0,0.09813694655895233
1980-12-22,0.1328130066394806,0.1322540044784546,0.1322540044784546,0.1322540044784546,37363200.0,0.1029132753610611
1980-12-23,0.13839299976825714,0.13783499598503113,0.13783499598503113,0.13783499598503113,46950400.0,0.10725612193346024
1980-12-24,0.14564700424671173,0.14508900046348572,0.14508900046348572,0.14508900046348572,48003200.0,0.11290081590414047
1980-12-26,0.15904000401496887,0.15848200023174286,0.15848200023174286,0.15848200023174286,55574400.0,0.1233225092291832
1980-12-29,0.16127200424671173,0.16071400046348572,0.16071400046348572,0.16071400046348572,93161600.0,0.1250593364238739
1980-12-30,0.15736599266529083,0.156808003783226,0.15736599266529083,0.156808003783226,68880000.0,0.12201986461877823
1980-12-31,0.1529020071029663,0.1523440033197403,0.1529020071029663,0.1523440033197403,35750400.0,0.1185462549328804
1981-01-02,0.15513400733470917,0.15401799976825714,0.15401799976825714,0.15401799976825714,21660800.0,0.11984892934560776
1981-01-05,0.15122799575328827,0.15067000687122345,0.15122799575328827,0.15067000687122345,35728000.0,0.11724366247653961
1981-01-06,0.1445309966802597,0.1439729928970337,0.1445309966802597,0.1439729928970337,45158400.0,0.11203241348266602
1981-01-07,0.13839299976825714,0.13783499598503113,0.13839299976825714,0.13783499598503113,55686400.0,0.10725612193346024
1981-01-08,0.13560299575328827,0.13504500687122345,0.13560299575328827,0.13504500687122345,39827200.0,0.10508506000041962
1981-01-09,0.14285700023174286,0.14229899644851685,0.14229899644851685,0.14229899644851685,21504000.0,0.11072977632284164
1981-01-12,0.14229899644851685,0.141183003783226,0.14229899644851685,0.141183003783226,23699200.0,0.10986136645078659
1981-01-13,0.1367190033197403,0.13616099953651428,0.1367190033197403,0.13616099953651428,23049600.0,0.10595348477363586
1981-01-14,0.1372770071029663,0.1367190033197403,0.1367190033197403,0.1367190033197403,14291200.0,0.10638771951198578
1981-01-15,0.140625,0.13950900733470917,0.13950900733470917,0.13950900733470917,14067200.0,0.10855870693922043
1981-01-16,0.13895100355148315,0.13839299976825714,0.13895100355148315,0.13839299976825714,13395200.0,0.10769031941890717
1981-01-19,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.14676299691200256,41574400.0,0.11420343071222305
1981-01-20,0.14285700023174286,0.14229899644851685,0.14285700023174286,0.14229899644851685,30083200.0,0.11072977632284164
1981-01-21,0.14620499312877655,0.14508900046348572,0.14508900046348572,0.14508900046348572,15904000.0,0.11290081590414047
1981-01-22,0.1478790044784546,0.14676299691200256,0.14676299691200256,0.14676299691200256,35548800.0,0.11420343071222305
1981-01-23,0.14732100069522858,0.14620499312877655,0.14676299691200256,0.14620499312877655,11222400.0,0.11376913636922836
1981-01-26,0.1445309966802597,0.1439729928970337,0.1445309966802597,0.1439729928970337,24640000.0,0.11203241348266602
1981-01-27,0.1439729928970337,0.14285700023174286,0.1439729928970337,0.14285700023174286,23699200.0,0.11116394400596619
1981-01-28,0.13895100355148315,0.13839299976825714,0.13895100355148315,0.13839299976825714,28156800.0,0.10769031941890717
1981-01-29,0.13392899930477142,0.1333709955215454,0.13392899930477142,0.1333709955215454,43904000.0,0.10378246009349823
1981-01-30,0.12723200023174286,0.12611599266529083,0.12723200023174286,0.12611599266529083,46188800.0,0.09813694655895233
1981-02-02,0.11941999942064285,0.11886200308799744,0.11941999942064285,0.11886200308799744,23766400.0,0.09249229729175568
1981-02-03,0.12388399988412857,0.12332600355148315,0.12332600355148315,0.12332600355148315,19152000.0,0.09596596658229828
1981-02-04,0.1283479928970337,0.12779000401496887,0.12779000401496887,0.12779000401496887,27865600.0,0.0994395837187767
1981-02-05,0.1289059966802597,0.12779000401496887,0.12779000401496887,0.12779000401496887,7929600.0,0.0994395837187767
1981-02-06,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.1283479928970337,13865600.0,0.09987381100654602
1981-02-09,0.12276799976825714,0.12165199965238571,0.12276799976825714,0.12165199965238571,16755200.0,0.0946633443236351
1981-02-10,0.12221000343561172,0.12165199965238571,0.12165199965238571,0.12165199965238571,18345600.0,0.0946633443236351
1981-02-11,0.11830399930477142,0.11774600297212601,0.11830399930477142,0.11774600297212601,13843200.0,0.09162390232086182
1981-02-12,0.1171879991889,0.11662899702787399,0.1171879991889,0.11662899702787399,14560000.0,0.09075471013784409
1981-02-13,0.11495500057935715,0.11383900046348572,0.11495500057935715,0.11383900046348572,11155200.0,0.08858364075422287
1981-02-17,0.1171879991889,0.11662899702787399,0.11662899702787399,0.11662899702787399,12275200.0,0.09075471013784409
1981-02-18,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.12165199965238571,19241600.0,0.0946633443236351
1981-02-19,0.11495500057935715,0.11439699679613113,0.11495500057935715,0.11439699679613113,22310400.0,0.08901789039373398
1981-02-20,0.10881700366735458,0.10825899988412857,0.10881700366735458,0.10825899988412857,24371200.0,0.08424156904220581
1981-02-23,0.11049100011587143,0.10993299633264542,0.10993299633264542,0.10993299633264542,14112000.0,0.08554422110319138
1981-02-24,0.10714299976825714,0.10602699965238571,0.10714299976825714,0.10602699965238571,16979200.0,0.0825047418475151
1981-02-25,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.11272300034761429,19488000.0,0.08771524578332901
1981-02-26,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.11439699679613113,10841600.0,0.08901789039373398
1981-02-27,0.11941999942064285,0.11830399930477142,0.11830399930477142,0.11830399930477142,14761600.0,0.09205811470746994
1981-03-02,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.11886200308799744,11760000.0,0.09249229729175568
1981-03-03,0.11774600297212601,0.1171879991889,0.11774600297212601,0.1171879991889,16172800.0,0.0911896601319313
1981-03-04,0.11662899702787399,0.11607100069522858,0.11662899702787399,0.11607100069522858,13708800.0,0.09032049030065536
1981-03-05,0.11607100069522858,0.11551299691200256,0.11607100069522858,0.11551299691200256,5376000.0,0.08988625556230545
1981-03-06,0.11551299691200256,0.11439699679613113,0.11551299691200256,0.11439699679613113,11603200.0,0.08901789039373398
1981-03-09,0.10602699965238571,0.1054690033197403,0.10602699965238571,0.1054690033197403,15321600.0,0.08207056671380997
1981-03-10,0.10100399702787399,0.10044600069522858,0.10100399702787399,0.10044600069522858,28380800.0,0.07816191762685776
1981-03-11,0.0976559966802597,0.09653999656438828,0.0976559966802597,0.09653999656438828,29859200.0,0.07512245327234268
1981-03-12,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.10044600069522858,59248000.0,0.07816191762685776
1981-03-13,0.09988799691200256,0.09933000057935715,0.09988799691200256,0.09933000057935715,231302400.0,0.0772935003042221
1981-03-16,0.10435300320386887,0.10323700308799744,0.10323700308799744,0.10323700308799744,37228800.0,0.08033370226621628
1981-03-17,0.109375,0.10825899988412857,0.10825899988412857,0.10825899988412857,43747200.0,0.08424156904220581
1981-03-18,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.11495500057935715,36937600.0,0.08945205807685852
1981-03-19,0.11439699679613113,0.11383900046348572,0.11439699679613113,0.11383900046348572,37811200.0,0.08858364075422287
1981-03-20,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.11495500057935715,14604800.0,0.08945205807685852
1981-03-23,0.12053599953651428,0.11941999942064285,0.11941999942064285,0.11941999942064285,22019200.0,0.0929265022277832
1981-03-24,0.11941999942064285,0.11886200308799744,0.11941999942064285,0.11886200308799744,28156800.0,0.09249229729175568
1981-03-25,0.11774600297212601,0.11662899702787399,0.11774600297212601,0.11662899702787399,7056000.0,0.09075471013784409
1981-03-26,0.11495500057935715,0.11439699679613113,0.11495500057935715,0.11439699679613113,12275200.0,0.08901789039373398
1981-03-27,0.11104899644851685,0.11049100011587143,0.11104899644851685,0.11049100011587143,12252800.0,0.08597838133573532
1981-03-30,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.11049100011587143,9900800.0,0.08597838133573532
1981-03-31,0.11049100011587143,0.109375,0.11049100011587143,0.109375,15993600.0,0.08510998636484146
1981-04-01,0.10881700366735458,0.10825899988412857,0.10881700366735458,0.10825899988412857,34070400.0,0.08424156904220581
1981-04-02,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.11774600297212601,31404800.0,0.09162390232086182
1981-04-03,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.11830399930477142,16486400.0,0.09205811470746994
1981-04-06,0.11662899702787399,0.11607100069522858,0.11662899702787399,0.11607100069522858,22803200.0,0.09032049030065536
1981-04-07,0.11551299691200256,0.11495500057935715,0.11551299691200256,0.11495500057935715,10684800.0,0.08945205807685852
1981-04-08,0.12165199965238571,0.12053599953651428,0.12053599953651428,0.12053599953651428,21952000.0,0.09379491955041885
1981-04-09,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.12276799976825714,12499200.0,0.09553174674510956
1981-04-10,0.125,0.12444200366735458,0.12444200366735458,0.12444200366735458,33465600.0,0.09683436900377274
1981-04-13,0.125,0.12444200366735458,0.12444200366735458,0.12444200366735458,16060800.0,0.09683436900377274
1981-04-14,0.125,0.12444200366735458,0.12444200366735458,0.12444200366735458,6652800.0,0.09683436900377274
1981-04-15,0.11886200308799744,0.11830399930477142,0.11886200308799744,0.11830399930477142,34048000.0,0.09205811470746994
1981-04-16,0.11216499656438828,0.11160700023174286,0.11216499656438828,0.11160700023174286,23878400.0,0.08684679865837097
1981-04-20,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.11495500057935715,35347200.0,0.08945205807685852
1981-04-21,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.12276799976825714,28537600.0,0.09553174674510956
1981-04-22,0.12779000401496887,0.12723200023174286,0.12723200023174286,0.12723200023174286,18995200.0,0.09900542348623276
1981-04-23,0.13113799691200256,0.13057999312877655,0.13057999312877655,0.13057999312877655,58016000.0,0.10161061584949493
1981-04-24,0.13057999312877655,0.12946400046348572,0.13057999312877655,0.12946400046348572,35056000.0,0.10074222832918167
1981-04-27,0.1289059966802597,0.1283479928970337,0.1289059966802597,0.1283479928970337,38528000.0,0.09987381100654602
1981-04-28,0.12667399644851685,0.12611599266529083,0.12667399644851685,0.12611599266529083,32188800.0,0.09813694655895233
1981-04-29,0.125,0.12444200366735458,0.125,0.12444200366735458,13641600.0,0.09683436900377274
1981-04-30,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.12667399644851685,12611200.0,0.09857119619846344
1981-05-01,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.12667399644851685,16553600.0,0.09857119619846344
1981-05-04,0.12667399644851685,0.12611599266529083,0.12667399644851685,0.12611599266529083,14448000.0,0.09813694655895233
1981-05-05,0.12611599266529083,0.125558003783226,0.12611599266529083,0.125558003783226,17539200.0,0.09770277142524719
1981-05-06,0.12276799976825714,0.12221000343561172,0.12276799976825714,0.12221000343561172,18950400.0,0.09509755671024323
1981-05-07,0.12444200366735458,0.12388399988412857,0.12388399988412857,0.12388399988412857,9363200.0,0.0964001715183258
1981-05-08,0.125558003783226,0.125,0.125,0.125,7907200.0,0.09726860374212265
1981-05-11,0.12276799976825714,0.12221000343561172,0.12276799976825714,0.12221000343561172,11939200.0,0.09509755671024323
1981-05-12,0.12388399988412857,0.12221000343561172,0.12221000343561172,0.12221000343561172,4256000.0,0.09509755671024323
1981-05-13,0.12332600355148315,0.12165199965238571,0.12221000343561172,0.12165199965238571,4905600.0,0.0946633443236351
1981-05-14,0.1210940033197403,0.11997800320386887,0.1210940033197403,0.11997800320386887,4928000.0,0.09336069226264954
1981-05-15,0.12444200366735458,0.12276799976825714,0.12276799976825714,0.12276799976825714,4905600.0,0.09553174674510956
1981-05-18,0.12611599266529083,0.125,0.125,0.125,4166400.0,0.09726860374212265
1981-05-19,0.12332600355148315,0.12276799976825714,0.12332600355148315,0.12276799976825714,25424000.0,0.09553174674510956
1981-05-20,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.12667399644851685,13283200.0,0.09857119619846344
1981-05-21,0.13448700308799744,0.13392899930477142,0.13392899930477142,0.13392899930477142,32211200.0,0.10421667993068695
1981-05-22,0.141183003783226,0.140066996216774,0.140066996216774,0.140066996216774,31427200.0,0.10899295657873154
1981-05-26,0.140066996216774,0.13950900733470917,0.140066996216774,0.13950900733470917,85344000.0,0.10855870693922043
1981-05-27,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.14732100069522858,149497600.0,0.11463760584592819
1981-05-28,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.14732100069522858,73987200.0,0.11463760584592819
1981-05-29,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.1478790044784546,59382400.0,0.1150718480348587
1981-06-01,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.1478790044784546,51251200.0,0.1150718480348587
1981-06-02,0.141183003783226,0.140625,0.141183003783226,0.140625,40432000.0,0.10942715406417847
1981-06-03,0.14174099266529083,0.140625,0.140625,0.140625,39446400.0,0.10942715406417847
1981-06-04,0.1439729928970337,0.14341500401496887,0.14341500401496887,0.14341500401496887,56067200.0,0.1115981787443161
1981-06-05,0.14174099266529083,0.141183003783226,0.14174099266529083,0.141183003783226,57680000.0,0.10986136645078659
1981-06-08,0.1367190033197403,0.13616099953651428,0.1367190033197403,0.13616099953651428,93497600.0,0.10595348477363586
1981-06-09,0.13950900733470917,0.13895100355148315,0.13895100355148315,0.13895100355148315,119593600.0,0.10812456160783768
1981-06-10,0.14229899644851685,0.140625,0.140625,0.140625,25222400.0,0.10942715406417847
1981-06-11,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.14676299691200256,38976000.0,0.11420343071222305
1981-06-12,0.14564700424671173,0.14508900046348572,0.14564700424671173,0.14508900046348572,25804800.0,0.11290081590414047
1981-06-15,0.14508900046348572,0.1445309966802597,0.14508900046348572,0.1445309966802597,143763200.0,0.11246660351753235
1981-06-16,0.14229899644851685,0.14174099266529083,0.14229899644851685,0.14174099266529083,37251200.0,0.11029551923274994
1981-06-17,0.140066996216774,0.13950900733470917,0.140066996216774,0.13950900733470917,27574400.0,0.10855870693922043
1981-06-18,0.140066996216774,0.13895100355148315,0.13950900733470917,0.13895100355148315,23049600.0,0.10812456160783768
1981-06-19,0.13560299575328827,0.13504500687122345,0.13560299575328827,0.13504500687122345,27507200.0,0.10508506000041962
1981-06-22,0.13057999312877655,0.13002200424671173,0.13057999312877655,0.13002200424671173,10841600.0,0.1011764332652092
1981-06-23,0.1333709955215454,0.1322540044784546,0.1322540044784546,0.1322540044784546,15030400.0,0.1029132753610611
1981-06-24,0.13002200424671173,0.1289059966802597,0.13002200424671173,0.1289059966802597,23027200.0,0.10030799359083176
1981-06-25,0.1322540044784546,0.13169600069522858,0.13169600069522858,0.13169600069522858,24259200.0,0.10247902572154999
1981-06-26,0.13113799691200256,0.13002200424671173,0.13113799691200256,0.13002200424671173,23788800.0,0.1011764332652092
1981-06-29,0.12667399644851685,0.125558003783226,0.12667399644851685,0.125558003783226,10595200.0,0.09770277142524719
1981-06-30,0.11662899702787399,0.11607100069522858,0.11662899702787399,0.11607100069522858,35907200.0,0.09032049030065536
1981-07-01,0.11551299691200256,0.11495500057935715,0.11551299691200256,0.11495500057935715,170464000.0,0.08945205807685852
1981-07-02,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.11495500057935715,30284800.0,0.08945205807685852
1981-07-06,0.11216499656438828,0.11104899644851685,0.11216499656438828,0.11104899644851685,16531200.0,0.08641262352466583
1981-07-07,0.1132809966802597,0.11216499656438828,0.11216499656438828,0.11216499656438828,15836800.0,0.08728105574846268
1981-07-08,0.1171879991889,0.11662899702787399,0.11662899702787399,0.11662899702787399,16620800.0,0.09075471013784409
1981-07-09,0.10825899988412857,0.10770100355148315,0.10825899988412857,0.10770100355148315,32883200.0,0.08380737155675888
1981-07-10,0.09988799691200256,0.09933000057935715,0.09988799691200256,0.09933000057935715,55171200.0,0.0772935003042221
1981-07-13,0.10212100297212601,0.1015629991889,0.1015629991889,0.1015629991889,45740800.0,0.07903113216161728
1981-07-14,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.10602699965238571,19779200.0,0.0825047418475151
1981-07-15,0.109375,0.10881700366735458,0.10881700366735458,0.10881700366735458,10953600.0,0.08467581123113632
1981-07-16,0.11272300034761429,0.11160700023174286,0.11160700023174286,0.11160700023174286,15232000.0,0.08684679865837097
1981-07-17,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.11551299691200256,19824000.0,0.08988625556230545
1981-07-20,0.10825899988412857,0.10770100355148315,0.10825899988412857,0.10770100355148315,23654400.0,0.08380737155675888
1981-07-21,0.10770100355148315,0.10714299976825714,0.10770100355148315,0.10714299976825714,31942400.0,0.08337315171957016
1981-07-22,0.10212100297212601,0.10100399702787399,0.10212100297212601,0.10100399702787399,22668800.0,0.07859613001346588
1981-07-23,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.10379499942064285,34451200.0,0.08076793700456619
1981-07-24,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.10714299976825714,28851200.0,0.08337315171957016
1981-07-27,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.11160700023174286,17337600.0,0.08684679865837097
1981-07-28,0.10825899988412857,0.10770100355148315,0.10825899988412857,0.10770100355148315,22848000.0,0.08380737155675888
1981-07-29,0.10658500343561172,0.10602699965238571,0.10658500343561172,0.10602699965238571,15500800.0,0.0825047418475151
1981-07-30,0.11104899644851685,0.10993299633264542,0.10993299633264542,0.10993299633264542,9900800.0,0.08554422110319138
1981-07-31,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.11160700023174286,10953600.0,0.08684679865837097
1981-08-03,0.11160700023174286,0.11049100011587143,0.11160700023174286,0.11049100011587143,12432000.0,0.08597838133573532
1981-08-04,0.11272300034761429,0.11216499656438828,0.11216499656438828,0.11216499656438828,31673600.0,0.08728105574846268
1981-08-05,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.11551299691200256,17494400.0,0.08988625556230545
